"id","name","nick_name","wins","losses","draws","height","weight","reach","stance","dob","splm","str_acc","sapm","str_def","td_avg","td_avg_acc","td_def","sub_avg","kd_received_avg","td_attempts_received_avg","sub_att_received_avg","sub_def","total_fights","total_fight_time_sec","finish_rate","ctrl_avg","leg_landed_avg","body_landed_avg","kd","strikes_attempted","sub_att","career_td_acc","ko_tko_wins","sub_wins","ko_loss_rate","never_submitted","five_round_fights","five_round_wins","five_round_win_rate","five_round_decision_rate","ground_finish_rate","ground_landed_per_tko","sig_str_landed_per_sec","splm_std","badges"
"92b36014314b028b","Peggy Morgan","The Daywalker","4","4","0","185.42","61.23","0.0","","Dec 16, 1979","2.27","23","8.2","33","0.0","0","50","0.0","0.0","6.0","9.0","100.0","1","300","0.0","1056.0","0.0","0.0","0.0","147.0","0.0","0.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1133","0.0",""
"37ed1ab2f8b819f4","Brad Riddell","Quake","10","4","0","170.18","70.31","180.34","Orthodox","Sep 30, 1991","4.71","53","3.53","53","1.77","36","63","0.0","0.0","23.28","2.27","50.0","7","1585","0.0","319.68","26.69","45.43","1.0","671.0","0.0","36.0","0","0","14.29","0","0","0","0.0","0.0","0.0","0.0","0.2271","7.69","Bakers Dozen"
"3414b50b08a10600","Antonio McKee","Mandingo","29","6","2","172.72","70.31","0.0","Southpaw","Mar 12, 1970","1.37","45","0.74","74","1.47","33","57","0.0","0.0","6.0","6.0","100.0","1","300","0.0","504.0","9.0","24.0","0.0","55.0","0.0","25.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.0833","0.0",""
"c06d554ce1713fd3","Danny Mitchell","The Cheesecake Assassin","19","9","1","187.96","77.11","0.0","Orthodox","Aug 08, 1986","2.53","49","2.53","52","0.0","0","100","3.0","0.0","7.5","1.5","100.0","2","600","0.0","597.0","33.0","27.0","0.0","154.0","6.0","0.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1267","4.0","Greasy"
"e86bc32f5997a8f7","Forrest Petz","The Meat Cleaver","26","10","0","175.26","77.11","180.34","Orthodox","Sep 22, 1975","2.27","29","2.2","57","1.3","100","66","0.0","0.97","20.27","3.38","85.71","7","1865","0.0","379.3","9.65","35.23","5.0","622.0","0.0","100.0","0","0","14.29","0","0","0","0.0","0.0","0.0","0.0","0.0987","4.38",""
"1f9c371c93dfd3a9","Ryan McGillivray","The Kid","12","0","1","180.34","77.11","0.0","","Sep 27, 1986","1.27","20","2.2","52","0.0","0","44","0.0","0.0","27.0","0.0","0.0","1","300","0.0","0.0","0.0","6.0","0.0","91.0","0.0","0.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.0633","0.0",""
"7a359ef685a304a7","Amaury Bitetti","","5","2","0","175.26","83.91","0.0","Orthodox","","0.0","0","0.0","0","0.0","0","0","0.0","1.47","2.94","0.0","0.0","2","613","0.0","20.55","2.94","1.47","0.0","15.0","0.0","0.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0131","4.08",""
"33e00249ef08d3a4","Jake Lindsey","The Librarian","12","7","0","180.34","70.31","0.0","Switch","Jun 21, 1986","3.44","52","4.01","46","0.65","33","50","0.0","1.89","18.91","1.89","0.0","3","476","0.0","355.46","49.16","60.5","0.0","150.0","0.0","33.33","0","0","66.67","0","0","0","0.0","0.0","0.0","0.0","0.166","6.02",""
"f3a853544e4413c4","Anthony Lapsley","The Recipe","23","7","0","175.26","77.11","0.0","Southpaw","Feb 13, 1980","0.53","34","0.58","66","0.0","0","20","0.0","3.36","8.4","6.72","100.0","2","536","0.0","535.63","1.68","3.36","0.0","29.0","0.0","0.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0187","0.55",""
"e51fcd9cd84c0b93","Michel Prazeres","Tractor","26","4","0","167.64","77.11","170.18","Orthodox","Jul 25, 1981","2.38","47","2.51","57","3.94","36","47","0.6","0.0","6.12","1.33","80.0","14","3380","21.43","892.01","18.91","16.78","2.0","863.0","7.0","36.0","0","3","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1204","5.03","Iron Chin"
"51b0bb73a1da34bc","Mike Ciesnolevicz","","19","4","0","182.88","106.59","0.0","Orthodox","Oct 28, 1979","0.51","50","4.62","57","0.0","0","20","5.1","2.56","12.82","2.56","100.0","2","351","50.0","0.0","0.0","0.0","0.0","6.0","2.0","0.0","0","1","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0085","0.31",""
"f00ac08ab056af5d","Tagir Ulanbekov","","17","2","0","170.18","56.7","177.8","Southpaw","Aug 07, 1991","3.37","49","3.36","52","2.94","38","62","1.6","0.47","13.77","0.95","100.0","7","1896","28.57","1107.91","7.12","18.51","1.0","591.0","9.0","38.64","0","2","0.0","1","0","0","0.0","0.0","0.0","0.0","0.154","5.27","Russian Bear"
"f7a7f7118d4b01b6","Lyoto Machida","The Dragon","24","8","0","185.42","83.91","187.96","Southpaw","May 30, 1978","2.59","53","1.57","61","1.21","65","75","0.4","0.5","14.05","1.16","57.14","24","5445","33.33","443.14","26.45","32.4","14.0","1384.0","8.0","63.64","7","1","12.5","0","6","6","100.0","50.0","71.43","3.29","0.1315","4.64","KO Creamer,Kickin’ Pot Pie,Can’t Touch This,Champ Rounds"
"1d36f1ac66cf689d","Josh Shockley","","11","4","0","185.42","70.31","0.0","Orthodox","Nov 15, 1989","1.4","33","1.75","60","0.0","0","61","0.8","0.0","19.6","1.51","100.0","2","597","0.0","173.37","1.51","10.55","0.0","84.0","1.0","0.0","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0469","1.59",""
"a54fc2d6fc224dc3","Jamie Varner","","21","11","1","172.72","70.31","180.34","Orthodox","Oct 12, 1984","2.92","34","2.55","58","3.49","53","66","0.8","0.49","7.35","2.94","16.67","9","1836","22.22","597.06","5.39","24.02","2.0","640.0","6.0","60.53","1","1","22.22","0","0","0","0.0","0.0","100.0","9.0","0.1324","8.34","Russian Bear"
"9eb069062a0cfc13","Nolan Ticman","","4","3","0","167.64","56.7","0.0","Orthodox","May 17, 1988","2.57","47","2.53","67","0.0","0","60","0.0","0.0","22.5","0.0","0.0","2","600","0.0","174.0","37.5","22.5","0.0","162.0","0.0","0.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1283","2.7",""
"39d91e95949de3d9","Felicia Spencer","FeeNom","9","3","0","167.64","65.77","172.72","Orthodox","Nov 29, 1990","3.21","48","4.54","45","1.18","18","27","0.2","0.0","6.24","0.57","100.0","6","1586","50.0","809.77","19.86","24.4","0.0","502.0","1.0","18.75","2","1","0.0","1","0","0","0.0","0.0","100.0","21.0","0.1545","2.09","Doughmaker,Iron Chin"
"c21a036b4e012f1c","John Makdessi","The Bull","18","9","0","172.72","70.31","172.72","Orthodox","May 03, 1985","5.52","49","4.15","68","0.0","0","86","0.0","0.68","8.72","0.17","0.0","20","5263","15.0","39.16","57.63","55.58","6.0","2690.0","0.0","0.0","3","0","10.0","0","0","0","0.0","0.0","66.67","8.0","0.2546","7.48","Bakers Dozen,Kickin’ Pot Pie,Greasy,The Dogwalker"
"a7ddae0be8b78147","Jessamyn Duke","The Gun","3","5","0","180.34","61.23","185.42","Orthodox","Jun 24, 1986","4.83","53","4.43","57","1.27","36","50","1.9","0.86","3.45","0.86","100.0","4","1044","0.0","257.76","14.66","54.31","0.0","431.0","6.0","36.36","0","0","25.0","1","0","0","0.0","0.0","0.0","0.0","0.2193","7.27",""
"cfb65863d5099327","Thales Leites","","28","9","0","185.42","83.91","198.12","Orthodox","Sep 06, 1981","2.13","40","2.99","52","2.1","27","30","1.1","0.54","2.32","0.72","100.0","21","5033","33.33","847.96","21.1","10.19","4.0","1387.0","20.0","27.41","2","5","4.76","1","0","0","0.0","0.0","100.0","1.5","0.1117","10.98","Pie-thon,Locksmith"
"69888118d968ba52","Joshua Weems","Wide Open","11","3","0","172.72","61.23","175.26","Orthodox","May 05, 1994","5.25","64","3.34","61","4.77","40","100","0.0","0.0","7.29","3.64","0.0","1","247","0.0","229.55","10.93","21.86","0.0","26.0","0.0","66.67","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0729","0.0","Greasy"
"f95381efb3051d81","Hugo Viana","Wolverine","8","4","0","167.64","61.23","170.18","Orthodox","Sep 26, 1982","3.05","38","3.2","57","0.22","6","50","0.0","0.55","11.0","0.0","0.0","6","1637","16.67","262.25","8.8","31.89","4.0","532.0","0.0","6.67","1","0","33.33","1","0","0","0.0","0.0","100.0","5.0","0.1252","5.24",""
"87f19d19f4cb73f8","Bibulatov Magomed","Chaborz","14","2","0","165.1","56.7","165.1","Orthodox","Aug 22, 1988","3.6","51","1.83","52","2.85","40","75","0.0","1.29","5.16","2.58","100.0","3","698","0.0","773.64","10.32","60.6","0.0","223.0","0.0","40.0","0","0","33.33","1","0","0","0.0","0.0","0.0","0.0","0.1633","3.74",""
"852454c572675334","James Wilks","Lightning","7","4","0","185.42","77.11","190.5","Orthodox","May 04, 1978","1.82","45","2.03","50","1.27","22","66","3.8","0.86","10.37","4.32","100.0","4","1041","25.0","649.28","17.29","15.56","0.0","190.0","12.0","22.22","0","1","25.0","1","0","0","0.0","0.0","0.0","0.0","0.0826","2.4",""
"ffd3224638c01b57","Jean Matsumoto","","17","1","0","167.64","61.23","172.72","Orthodox","Sep 09, 1999","5.43","41","5.43","48","2.14","41","53","0.6","0.0","26.27","0.75","100.0","4","1199","25.0","487.16","54.8","32.28","0.0","650.0","3.0","41.67","0","1","0.0","1","0","0","0.0","0.0","0.0","0.0","0.2335","6.02",""
"1d239d571e342453","Germaine de Randamie","The Iron Lady","10","5","0","175.26","61.23","180.34","Orthodox","Apr 24, 1984","2.57","46","2.0","65","0.0","0","65","0.4","0.0","23.04","0.78","100.0","10","2305","40.0","258.87","23.04","42.17","2.0","660.0","3.0","0.0","3","1","10.0","1","2","2","100.0","50.0","33.33","0.33","0.1375","4.96","KO Creamer,Kickin’ Pot Pie,Can’t Touch This,Locksmith,Champ Rounds"
"f62850b3c7480db9","Keith Mielke","","0","5","0","172.72","83.91","0.0","","","0.0","0","0.0","0","0.0","0","0","0.0","0.0","0.0","0.0","0.0","1","50","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0","0.0",""
"f72465a784c1b084","Jessica Eye","Evil","15","11","0","167.64","56.7","167.64","Orthodox","Jul 27, 1986","3.86","37","4.19","55","0.58","40","57","0.5","0.42","8.76","1.67","100.0","16","4316","6.25","395.99","33.36","41.29","0.0","2388.0","7.0","40.91","1","0","6.25","1","0","0","0.0","0.0","0.0","0.0","0.2074","11.43",""
"de594b35c45c2e9a","Eduarda Moura","Ronda","12","1","0","167.64","56.7","170.18","Orthodox","Feb 28, 1994","3.04","37","2.47","61","3.73","37","80","0.3","0.0","8.7","2.61","100.0","4","1034","25.0","1034.04","11.32","9.57","0.0","435.0","0.0","36.11","1","0","0.0","1","0","0","0.0","0.0","100.0","51.0","0.1596","8.66",""
"75a6a390fd5dca46","Juliana Lima","Ju Thai","9","5","0","165.1","52.16","165.1","Orthodox","Mar 15, 1982","1.94","44","2.11","55","1.72","31","70","0.0","0.0","11.66","1.46","66.67","7","1853","0.0","1049.11","25.74","23.8","0.0","422.0","0.0","31.43","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.1004","2.61","Iron Chin"
"de75d1c45a39e221","Sergio Pettis","","18","5","0","167.64","56.7","175.26","Orthodox","Aug 18, 1993","3.88","37","2.91","65","0.85","40","67","0.4","0.68","16.76","0.68","66.67","14","3973","0.0","247.82","20.84","18.58","1.0","2188.0","5.0","40.0","0","0","7.14","0","1","1","100.0","100.0","0.0","0.0","0.2061","5.17","Can’t Touch This,Champ Rounds"
"058e4e08a1ad8aba","Dale Hartt","","6","3","0","177.8","70.31","175.26","Orthodox","Apr 04, 1979","1.14","35","1.55","66","1.22","100","25","2.5","0.0","8.26","8.26","0.0","3","436","33.33","74.31","24.77","2.06","0.0","40.0","2.0","100.0","1","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0321","10.91",""
"21321cdfba797c52","Derrick Noble","The Eraser","27","15","1","175.26","77.11","0.0","Southpaw","Aug 14, 1978","6.21","40","3.79","59","0.0","0","0","0.0","5.17","0.0","0.0","0.0","1","174","0.0","201.72","20.69","20.69","0.0","45.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.1034","0.0",""
"69a400af4420cd6a","Andreas Stahl","Real Steel","10","4","0","180.34","77.11","0.0","Orthodox","May 20, 1988","2.83","37","4.74","57","1.55","66","80","0.0","1.59","15.93","0.0","0.0","2","565","0.0","313.81","14.34","20.71","0.0","145.0","0.0","66.67","0","0","50.0","1","0","0","0.0","0.0","0.0","0.0","0.0973","2.52",""
"2a4200ead401a9ce","Carls John De Tomas","","6","2","0","165.1","56.7","180.34","Southpaw","Aug 28, 1996","1.74","37","3.93","44","1.37","33","66","0.0","0.0","13.04","17.39","62.5","2","414","0.0","286.96","23.91","2.17","0.0","102.0","0.0","33.33","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0918","0.89",""
"2cfba6c837c03ed0","Patchy Mix","No Love","20","2","0","180.34","61.23","177.8","Southpaw","Aug 16, 1993","8.13","40","11.53","42","0.0","0","0","0.0","0.0","0.0","0.0","0.0","1","300","0.0","0.0","48.0","42.0","0.0","304.0","0.0","0.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.4067","0.0",""
"51c655162e462ceb","Shannon Ross","The Turkish Delight","13","9","0","167.64","56.7","167.64","Switch","May 12, 1989","5.96","39","7.39","55","0.0","0","100","0.0","11.43","2.86","0.0","0.0","3","315","0.0","0.0","40.0","28.57","0.0","122.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.1587","4.41","Greasy"
"33efaf2d0941cfcf","Andre Fialho","","16","8","0","182.88","77.11","187.96","Orthodox","Apr 07, 1994","3.3","41","6.26","45","0.25","100","66","0.0","2.83","8.5","0.0","0.0","7","1271","28.57","88.51","16.29","27.62","2.0","486.0","0.0","100.0","2","0","57.14","1","0","0","0.0","0.0","100.0","1.5","0.1589","11.77",""
"3ec1e4ba98c9c85a","JC Cottrell","","17","5","0","175.26","70.31","0.0","Orthodox","Nov 04, 1989","0.79","25","2.75","45","0.79","100","50","0.0","0.0","23.6","3.37","50.0","2","534","0.0","409.55","6.74","1.69","0.0","59.0","0.0","100.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0281","1.27",""
"36e78278a77006d4","Connor Matthews","The Controller","7","4","0","172.72","65.77","180.34","Switch","May 31, 1992","4.82","43","6.06","55","3.24","55","46","0.7","4.81","2.41","2.41","0.0","3","374","0.0","209.36","28.88","33.69","0.0","171.0","0.0","50.0","0","0","66.67","0","0","0","0.0","0.0","0.0","0.0","0.1845","76.42",""
"5ef0088c1b19beeb","Bryan Caraway","Kid Lightning","21","9","0","172.72","61.23","172.72","Orthodox","Aug 04, 1984","2.53","34","3.61","54","2.57","25","80","0.8","0.38","7.97","1.14","100.0","10","2372","40.0","847.26","11.0","12.14","0.0","895.0","6.0","21.35","0","4","10.0","1","0","0","0.0","0.0","0.0","0.0","0.1303","3.03","Pie-thon,Locksmith"
"ee779c43a8926d52","Rashad Evans","Suga","19","8","1","182.88","92.99","190.5","Orthodox","Sep 25, 1979","2.14","37","2.42","63","2.98","44","73","0.0","0.96","8.49","1.6","100.0","23","5616","26.09","775.16","6.89","13.94","4.0","1635.0","0.0","42.4","6","0","13.04","1","2","2","100.0","50.0","83.33","15.17","0.1093","4.05","KO Creamer,Russian Bear,Doughmaker,Can’t Touch This,Champ Rounds"
"b369533a577fa97c","Dan Christison","The Sandman","20","7","0","203.2","120.2","0.0","Orthodox","Apr 26, 1972","4.23","51","3.88","54","0.0","0","37","1.1","0.0","13.93","0.0","0.0","2","517","50.0","522.24","66.15","31.33","0.0","233.0","2.0","0.0","0","1","0.0","1","0","0","0.0","0.0","0.0","0.0","0.234","5.29",""
"d4270315cbcf2569","Jacob Malkoun","Mamba","8","3","0","175.26","83.91","185.42","Orthodox","Aug 26, 1995","3.86","56","2.48","52","6.62","42","20","0.4","0.6","2.98","0.0","0.0","7","1512","14.29","1425.6","2.38","13.1","0.0","483.0","2.0","42.47","1","0","14.29","1","0","0","0.0","0.0","100.0","3.0","0.1792","9.52","Russian Bear"
"2299605af59fd309","Emmanuel Yarborough","","1","2","0","203.2","349.27","0.0","Open Stance","Sep 05, 1960","0.0","0","0.0","0","0.0","0","0","0.0","7.56","0.0","0.0","0.0","1","119","0.0","0.0","0.0","0.0","0.0","5.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.0084","0.0",""
"9d83f6da776ff7d6","Roman Kopylov","","14","4","0","182.88","83.91","190.5","Southpaw","May 04, 1991","4.74","50","5.08","53","1.02","42","87","0.0","0.4","16.56","1.62","25.0","10","2228","50.0","247.22","35.55","43.22","6.0","1103.0","0.0","42.11","5","0","0.0","0","0","0","0.0","0.0","40.0","0.6","0.2491","17.76","KO Creamer,Bakers Dozen,Kickin’ Pot Pie,The Dogwalker"
"7cec3c4a5e7b6d68","Daniel Frunza","","9","3","0","185.42","77.11","185.42","Orthodox","Apr 13, 1994","6.3","40","6.67","56","0.0","0","60","0.0","9.0","0.0","0.0","0.0","1","300","0.0","0.0","27.0","9.0","0.0","117.0","0.0","0.0","0","0","100.0","1","0","0","0.0","0.0","0.0","0.0","0.1433","0.0",""
"a17ad5a5048e8c3f","Darren Stewart","The Dentist","12","8","0","182.88","92.99","187.96","Orthodox","Dec 30, 1990","3.05","45","3.29","48","1.75","45","67","0.1","0.28","22.48","1.4","0.0","14","3203","21.43","350.39","24.16","16.3","2.0","860.0","1.0","45.45","2","1","7.14","0","0","0","0.0","0.0","50.0","2.5","0.1224","4.47",""
"b62d5280966b2460","Clayton Carpenter","","8","1","0","167.64","56.7","167.64","Orthodox","Jun 09, 1996","3.91","55","2.75","55","2.23","46","42","1.5","0.0","10.08","0.0","0.0","3","625","66.67","774.72","25.92","24.48","0.0","134.0","4.0","42.86","0","2","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1264","5.93",""
"9450848a71d53776","Lorenz Larkin","The Monsoon","18","6","0","180.34","77.11","182.88","Orthodox","Sep 03, 1986","3.53","46","2.74","63","0.27","42","79","0.1","0.35","15.24","1.04","100.0","10","2599","30.0","122.59","48.13","21.12","3.0","876.0","0.0","25.0","3","0","10.0","1","0","0","0.0","0.0","66.67","7.0","0.1504","4.74","Kickin’ Pot Pie,Can’t Touch This,Locksmith"
"87f8699fdcc2c404","Alice Ardelean","","10","7","0","160.02","52.16","157.48","Orthodox","Apr 19, 1992","6.73","44","5.04","57","1.0","50","87","0.0","0.0","8.0","0.0","0.0","3","900","0.0","427.0","34.0","53.0","0.0","681.0","0.0","50.0","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.3367","8.02","Greasy"
"30ea504870f8597b","Josh Stansbury","The Sandman","4","8","0","187.96","92.99","187.96","Orthodox","Nov 19, 1984","3.22","54","3.54","54","0.0","0","87","1.0","1.32","10.57","0.0","0.0","3","681","0.0","954.19","19.82","22.47","0.0","185.0","2.0","0.0","0","0","33.33","1","0","0","0.0","0.0","0.0","0.0","0.1483","3.78",""
"e13abac8089a801a","Justin Tafa","Bad Man","7","5","0","182.88","119.75","187.96","Southpaw","Dec 13, 1993","4.05","54","5.11","47","0.0","0","53","0.0","1.22","9.16","1.22","100.0","10","1474","40.0","161.8","18.32","37.86","4.0","406.0","0.0","0.0","4","0","20.0","1","0","0","0.0","0.0","75.0","1.75","0.1499","5.53","KO Creamer,Kickin’ Pot Pie,Locksmith"
"cc81c92fe2254935","Tom Gallicchio","Da Tank","19","10","0","177.8","77.11","0.0","Southpaw","Sep 23, 1986","3.53","26","7.07","43","1.0","11","0","0.0","0.0","0.0","0.0","0.0","1","300","0.0","180.0","36.0","51.0","0.0","200.0","0.0","11.11","0","0","0.0","1","0","0","0.0","0.0","0.0","0.0","0.1767","0.0",""
"22aa91e402d0fe1f","Ramsey Nijem","","9","6","0","180.34","70.31","190.5","Orthodox","Apr 01, 1988","3.05","44","1.62","62","5.32","62","55","1.1","1.3","3.9","4.34","90.0","10","2076","20.0","1068.21","9.97","14.74","3.0","581.0","6.0","62.5","2","0","30.0","0","0","0","0.0","0.0","100.0","11.0","0.1243","3.64","KO Creamer,Russian Bear,Can’t Touch This"
"86bace9e4ad85542","Xiao Long","","27","9","0","172.72","61.23","177.8","Orthodox","Apr 13, 1998","5.4","50","4.27","50","0.84","25","77","0.0","0.0","25.52","0.0","0.0","2","388","50.0","939.43","48.71","95.1","1.0","295.0","0.0","25.0","1","0","0.0","1","0","0","0.0","0.0","100.0","2.0","0.3995","22.86",""
"8163cd7de0342652","Erick Montano","Perry","7","5","0","182.88","77.11","185.42","Orthodox","Nov 19, 1985","2.79","44","2.06","64","2.29","36","66","0.0","0.0","14.52","2.42","0.0","3","372","0.0","1151.61","60.48","16.94","0.0","164.0","0.0","36.36","0","0","33.33","0","0","0","0.0","0.0","0.0","0.0","0.1962","30.02",""
"77350fd0e6d1dba8","Lisa Ellis","","15","11","0","162.56","52.16","0.0","","Nov 15, 1982","1.68","48","2.32","57","4.19","63","50","0.6","0.0","2.07","8.29","0.0","2","434","0.0","501.84","0.0","4.15","0.0","22.0","1.0","50.0","0","0","0.0","0","0","0","0.0","0.0","0.0","0.0","0.0253","0.19",""
"c7e9d15cfce52f1d","Tim Lajcik","The Bohemian","7","6","1","185.42","102.06","0.0","Orthodox","Jun 21, 1965","0.0","0","0.0","0","0.0","0","0","0.0","0.0","17.0","5.0","100.0","3","900","0.0","643.0","0.0","7.0","0.0","75.0","0.0","0.0","0","0","33.33","1","0","0","0.0","0.0","0.0","0.0","0.0322","0.66",""
"4ba8d454f762005d","Zak Cummings","","25","7","0","182.88","92.99","190.5","Southpaw","Aug 02, 1984","2.96","35","2.91","55","0.62","28","66","0.6","0.0","7.08","0.73","66.67","14","3687","42.86","344.67","25.14","22.7","8.0","1375.0","7.0","31.82","2","4","0.0","0","0","0","0.0","0.0","50.0","7.0","0.134","6.02","Pie-thon,Iron Chin"
"fb3e61720be4690c","Mike Davis","Beast Boy","12","3","0","182.88","70.31","182.88","Orthodox","Oct 07, 1992","4.73","53","5.23","54","2.4","44","60","0.8","0.0","11.06","0.5","0.0","7","1791","42.86","733.67","18.59","52.76","4.0","725.0","5.0","50.0","2","1","0.0","0","0","0","0.0","0.0","100.0","13.5","0.2205","9.57","Bakers Dozen,Russian Bear,Iron Chin"
"470fedbc8563ac47","Daniel Omielanczuk","","19","8","1","182.88","112.04","187.96","Southpaw","Aug 31, 1982","3.09","57","3.29","47","0.56","26","68","0.1","0.0","19.04","1.39","66.67","9","1938","22.22","346.9","32.51","43.19","2.0","579.0","1.0","26.67","2","0","0.0","0","0","0","0.0","0.0","100.0","2.0","0.1713","13.74","Iron Chin"
