id,total_fights,total_fight_time_sec,finish_rate,ctrl_avg,leg_landed_avg,body_landed_avg,kd,strikes_attempted,sub_att,career_td_acc,ko_tko_wins,sub_wins,ko_loss_rate,never_submitted,five_round_fights,five_round_wins,five_round_win_rate,five_round_decision_rate,ground_finish_rate,ground_landed_per_tko,sig_str_landed_per_sec,splm_std
a495f599e787614f,16,3546,37.5,504.57,11.42,14.21,5.0,1013.0,2.0,35.71,4,2,18.75,1,0,0,0.0,0.0,100.0,8.0,0.1531,4.82
841695e02c99a521,3,404,66.67,287.38,11.14,13.37,1.0,178.0,0.0,33.33,2,0,0.0,1,0,0,0.0,0.0,100.0,16.5,0.2054,15.15
1338e2c7480bdf9e,18,4590,27.78,120.78,74.9,52.16,13.0,2639.0,3.0,11.11,5,0,11.11,0,9,9,100.0,66.67,60.0,2.4,0.2769,11.61
49d2a08964c5eb11,5,908,60.0,273.57,5.95,25.77,3.0,223.0,0.0,66.67,3,0,0.0,1,0,0,0.0,0.0,100.0,1.67,0.1145,12.45
5987b2458f4b5290,15,3636,33.33,877.72,20.79,22.28,5.0,1235.0,4.0,38.97,2,3,13.33,1,0,0,0.0,0.0,100.0,4.5,0.1485,11.24
0f1efce7d2571d10,3,853,0.0,170.93,10.55,48.53,0.0,216.0,0.0,25.0,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1301,4.46
1e4f273069fb9e85,9,2410,11.11,636.35,19.42,25.02,1.0,661.0,2.0,40.62,1,0,0.0,0,0,0,0.0,0.0,100.0,6.0,0.1419,5.39
0fd5f4b838e890cc,11,2349,45.45,271.26,26.44,30.27,2.0,661.0,8.0,15.38,2,3,0.0,1,0,0,0.0,0.0,50.0,5.5,0.1367,5.0
6747ccd6d1acd266,4,848,50.0,1198.23,2.12,33.96,1.0,244.0,0.0,30.0,2,0,25.0,1,0,0,0.0,0.0,50.0,4.5,0.1368,20.59
f14cf73e51b29254,10,1667,60.0,239.71,2.16,9.72,7.0,496.0,0.0,40.0,6,0,20.0,1,1,1,100.0,0.0,83.33,5.0,0.1302,7.05
809bd1a871491508,11,994,63.64,713.48,0.0,21.73,3.0,327.0,5.0,42.86,4,3,27.27,0,0,0,0.0,0.0,100.0,16.0,0.1861,13.29
a9e260472d321361,10,2669,30.0,1317.46,13.15,38.78,1.0,1045.0,6.0,43.14,0,3,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1817,5.14
fb37795db81f93f3,2,562,50.0,908.01,20.82,24.02,0.0,130.0,0.0,33.33,1,0,0.0,1,0,0,0.0,0.0,100.0,34.0,0.137,2.17
36e78278a77006d4,3,374,0.0,209.36,28.88,33.69,0.0,171.0,0.0,50.0,0,0,66.67,0,0,0,0.0,0.0,0.0,0.0,0.1845,76.42
4144798612ef96e5,13,2437,46.15,450.92,10.71,35.45,6.0,784.0,3.0,37.5,5,1,23.08,0,0,0,0.0,0.0,100.0,5.0,0.1551,19.94
eb393afdbe3293d5,4,1025,25.0,77.27,26.34,31.61,1.0,331.0,0.0,33.33,1,0,25.0,0,0,0,0.0,0.0,0.0,0.0,0.1805,7.73
f0feeb2192937424,28,7965,10.71,403.5,20.11,79.66,3.0,4346.0,4.0,30.43,2,1,0.0,0,0,0,0.0,0.0,50.0,14.5,0.2745,9.73
01641ba5df0c69b0,6,1293,50.0,508.12,36.89,29.93,0.0,493.0,5.0,53.85,0,3,16.67,1,0,0,0.0,0.0,0.0,0.0,0.1756,5.41
1a9480fc288e55d7,12,2991,16.67,354.16,20.76,36.41,2.0,1023.0,0.0,46.67,2,0,0.0,0,0,0,0.0,0.0,100.0,5.5,0.1408,4.58
37098a6e6c27fb66,11,3089,9.09,173.65,12.53,36.42,2.0,1356.0,5.0,40.0,1,0,9.09,1,0,0,0.0,0.0,100.0,5.0,0.1599,4.22
3a46b268013afede,27,5603,40.74,349.69,48.19,35.82,7.0,2335.0,11.0,41.03,5,6,7.41,0,0,0,0.0,0.0,100.0,7.6,0.2106,29.75
41e83a89929d1327,9,1894,77.78,1478.78,1.9,4.75,0.0,265.0,10.0,60.0,3,4,11.11,1,2,2,100.0,50.0,100.0,28.67,0.0935,4.58
275aca31f61ba28c,17,3496,64.71,1271.48,4.38,27.8,4.0,773.0,13.0,53.62,3,8,5.88,1,7,7,100.0,14.29,100.0,6.33,0.1301,8.16
009341ed974bad72,7,1229,71.43,484.78,16.11,46.87,4.0,775.0,1.0,60.0,4,1,28.57,1,2,2,100.0,0.0,75.0,9.75,0.3523,10.25
86d9dbe1bfcbade7,6,1256,33.33,555.33,32.96,25.8,1.0,469.0,1.0,37.5,1,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1584,8.66
6e743a33d56bdaa4,5,698,60.0,786.53,23.21,47.71,2.0,397.0,1.0,33.33,2,1,0.0,1,0,0,0.0,0.0,100.0,14.0,0.3266,81.93
23dec7c47cb418f8,5,913,20.0,432.75,22.67,40.42,1.0,275.0,2.0,58.33,1,0,40.0,1,0,0,0.0,0.0,100.0,4.0,0.1621,6.05
ef5dcb10d2bd4b0f,5,1111,80.0,101.26,4.86,5.67,3.0,216.0,2.0,0.0,3,1,0.0,0,0,0,0.0,0.0,66.67,8.67,0.1071,4.22
c03520b5c88ed6b4,15,4447,13.33,1119.38,38.66,39.26,1.0,2533.0,5.0,35.66,1,1,0.0,0,4,4,100.0,75.0,100.0,57.0,0.2415,5.03
99bd51917728c25d,13,2855,46.15,1954.78,19.54,26.48,1.0,917.0,10.0,40.0,2,4,7.69,1,0,0,0.0,0.0,100.0,21.5,0.1699,5.82
cd3d7e37ff2d679c,5,1342,0.0,467.44,26.83,30.18,1.0,680.0,2.0,25.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.2086,6.38
5ec591b78349ba7e,9,2636,11.11,574.96,13.32,25.61,0.0,801.0,9.0,40.54,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.159,4.77
64d47ef881a437a4,4,989,50.0,136.5,32.76,49.14,1.0,285.0,1.0,0.0,2,0,0.0,1,0,0,0.0,0.0,50.0,1.5,0.1658,3.24
7447e9f28508106a,15,4006,33.33,807.66,15.73,20.0,2.0,1658.0,16.0,17.65,0,5,6.67,1,2,2,100.0,50.0,0.0,0.0,0.1667,6.43
9384e71bca6c409d,2,380,100.0,163.42,40.26,106.58,3.0,229.0,0.0,0.0,2,0,0.0,1,0,0,0.0,0.0,100.0,8.0,0.4105,14.71
5442f1bc4b47eaf3,11,2837,27.27,57.1,14.28,69.47,3.0,1689.0,0.0,0.0,3,0,9.09,1,0,0,0.0,0.0,100.0,3.0,0.2947,8.87
64facb6cc564262d,9,1893,44.44,428.84,5.23,37.56,6.0,729.0,0.0,50.0,4,0,11.11,0,0,0,0.0,0.0,100.0,7.75,0.2171,10.4
d945aae53e3e54e6,15,3410,26.67,586.98,24.55,14.52,1.0,919.0,13.0,35.71,1,3,20.0,0,0,0,0.0,0.0,100.0,6.0,0.1138,23.78
84f727cf0166d6f2,4,940,25.0,355.21,10.53,20.11,0.0,155.0,2.0,66.67,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0894,4.77
e4faa79383c9f214,2,600,0.0,447.0,9.0,39.0,0.0,382.0,0.0,100.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2467,4.2
9fe7af8b3fbe00a0,6,1500,0.0,781.8,31.8,19.8,0.0,444.0,10.0,36.59,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.1533,3.11
6e344b71421103da,2,600,0.0,919.5,28.5,21.0,0.0,106.0,0.0,62.5,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.095,0.5
d247691a6c0e9034,25,5789,28.0,212.68,50.22,49.13,10.0,3080.0,2.0,51.85,7,0,8.0,0,2,2,100.0,100.0,71.43,5.14,0.2778,12.47
ca28cdf526d6b6e9,2,600,0.0,1716.0,1.5,7.5,0.0,133.0,0.0,83.33,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.09,1.6
dc9572dd6ec74859,17,4085,29.41,1655.25,35.69,38.34,1.0,2856.0,3.0,42.68,3,2,11.76,0,4,4,100.0,75.0,100.0,12.0,0.269,14.21
0232cabbc30a2372,9,1643,55.56,64.64,35.06,30.68,6.0,1008.0,0.0,0.0,5,0,22.22,1,0,0,0.0,0.0,60.0,6.4,0.2538,25.26
511e82663651438d,31,7203,19.35,215.66,29.24,61.97,13.0,3885.0,1.0,38.89,6,0,9.68,0,1,1,100.0,0.0,100.0,3.67,0.2139,10.64
58bbef3770bb2dfc,9,1715,77.78,83.97,20.99,33.06,1.0,534.0,5.0,0.0,4,3,11.11,1,0,0,0.0,0.0,25.0,3.25,0.1673,6.9
4682bc59d5f55145,10,2604,20.0,199.77,34.56,37.67,3.0,1547.0,3.0,55.56,2,0,10.0,0,0,0,0.0,0.0,50.0,1.0,0.2769,11.47
971dba22c622af12,3,900,0.0,769.0,35.0,59.0,0.0,427.0,0.0,75.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2567,8.02
32490e80ddab1e5a,11,2571,27.27,72.46,30.81,29.75,5.0,1030.0,0.0,30.0,3,0,27.27,1,0,0,0.0,0.0,100.0,6.0,0.1883,13.77
f29a6350c69f4a33,12,3266,25.0,797.49,30.59,33.34,0.0,1155.0,4.0,40.35,1,2,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1574,3.95
2997e7fe3c9d3d4a,4,891,25.0,21.21,100.0,71.72,2.0,540.0,0.0,66.67,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.3389,7.47
8677e67a75d65b8e,1,300,0.0,51.0,3.0,12.0,0.0,72.0,0.0,100.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.03,0.0
17cb6d8e8187f304,1,300,0.0,45.0,9.0,15.0,1.0,93.0,1.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0867,0.0
8a65fd9ba31fd3f7,3,489,100.0,174.85,42.33,18.4,2.0,143.0,0.0,0.0,3,0,0.0,1,0,0,0.0,0.0,100.0,10.0,0.1984,3.52
86bace9e4ad85542,2,388,50.0,939.43,48.71,95.1,1.0,295.0,0.0,25.0,1,0,0.0,1,0,0,0.0,0.0,100.0,2.0,0.3995,22.86
296a120cb880477b,1,156,0.0,0.0,11.54,0.0,0.0,23.0,0.0,0.0,0,0,100.0,1,0,0,0.0,0.0,0.0,0.0,0.0128,0.0
bb2c3c3a466224af,2,600,0.0,589.5,37.5,34.5,0.0,223.0,0.0,50.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1817,0.7
0845c81e37d3bcb3,15,3250,33.33,278.58,45.97,31.57,6.0,1518.0,1.0,29.41,4,1,13.33,0,0,0,0.0,0.0,100.0,2.5,0.2271,10.0
8c1ca54b5089d199,5,1131,20.0,3.18,22.28,35.81,2.0,741.0,0.0,0.0,1,0,20.0,1,0,0,0.0,0.0,0.0,0.0,0.1919,5.22
d683f4870742b273,1,46,100.0,1076.09,117.39,215.22,1.0,108.0,0.0,50.0,1,0,0.0,1,0,0,0.0,0.0,100.0,2.0,0.6522,0.0
a0f0004aadf10b71,17,3861,47.06,970.63,32.87,46.85,4.0,1859.0,14.0,47.62,2,6,0.0,1,5,5,100.0,60.0,100.0,11.5,0.2422,10.75
787bb1f087ccff8a,12,3054,50.0,284.38,76.62,73.08,3.0,1467.0,7.0,25.0,4,2,0.0,0,5,5,100.0,40.0,75.0,4.75,0.2944,8.63
01afe0916a40c7c5,7,1811,85.71,1111.21,4.97,31.81,1.0,406.0,6.0,25.93,1,5,0.0,1,1,1,100.0,100.0,100.0,4.0,0.1347,7.69
2e19380f34871c6a,13,2601,53.85,170.59,32.87,46.02,7.0,1012.0,2.0,28.57,6,1,23.08,1,1,1,100.0,0.0,83.33,11.67,0.2111,8.45
6d4b63c767106d3a,23,4953,60.87,361.42,51.24,26.53,10.0,2103.0,10.0,51.85,8,6,8.7,0,1,1,100.0,100.0,87.5,4.62,0.2207,11.53
76e2870ffafbe38f,9,2700,0.0,1062.33,15.33,20.33,0.0,1123.0,2.0,48.28,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1996,4.72
c58f51dedb310998,21,4296,38.1,1014.18,4.61,18.44,1.0,1005.0,13.0,47.67,0,8,4.76,0,1,1,100.0,100.0,0.0,0.0,0.0952,4.41
7f6ed67d3ed3c036,13,2607,15.38,1063.98,19.33,20.02,1.0,948.0,6.0,47.89,1,1,15.38,0,0,0,0.0,0.0,100.0,14.0,0.163,19.3
3a8176e15b9887c1,20,3694,35.0,949.46,16.08,24.36,5.0,1387.0,11.0,42.31,4,3,35.0,1,6,6,100.0,16.67,100.0,21.25,0.1695,8.91
c47df9303d318c67,37,8597,18.92,983.02,29.21,19.47,6.0,3486.0,16.0,33.62,2,5,5.41,0,0,0,0.0,0.0,100.0,13.5,0.1345,9.79
36541f1e6c5d4955,13,3648,7.69,617.52,21.96,27.63,1.0,1626.0,8.0,43.4,1,0,0.0,1,0,0,0.0,0.0,100.0,4.0,0.2116,18.13
07f72a2a7591b409,24,5508,50.0,828.43,70.26,61.27,6.0,2655.0,11.0,45.92,6,6,0.0,1,16,16,100.0,50.0,100.0,21.17,0.284,15.77
07225ba28ae309b6,35,5534,57.14,758.51,21.63,38.38,8.0,1616.0,46.0,39.39,4,16,14.29,0,5,5,100.0,20.0,100.0,8.5,0.1614,22.2
35673bf5204524ee,5,843,60.0,791.1,20.28,21.35,1.0,133.0,4.0,41.67,1,2,20.0,1,0,0,0.0,0.0,100.0,1.0,0.0925,4.42
ffe9703408fb5964,8,2210,37.5,486.65,17.51,24.03,4.0,1001.0,3.0,30.43,2,1,0.0,1,0,0,0.0,0.0,50.0,4.0,0.2294,5.02
9c393e836a852f30,3,709,66.67,29.2,15.23,7.62,3.0,162.0,0.0,0.0,2,0,0.0,1,0,0,0.0,0.0,50.0,1.0,0.1354,4.83
c9cf753cfdf77fc2,22,5243,27.27,757.35,20.26,31.76,1.0,1835.0,2.0,33.82,5,1,18.18,0,1,1,100.0,0.0,60.0,12.6,0.1699,5.61
f2477cf43c4975cc,15,3879,26.67,390.26,46.17,45.01,9.0,1789.0,1.0,35.71,4,0,6.67,1,0,0,0.0,0.0,75.0,8.25,0.2287,17.89
9e50097a89442158,13,2674,38.46,362.49,6.73,19.52,2.0,738.0,11.0,32.0,0,5,23.08,1,0,0,0.0,0.0,0.0,0.0,0.1369,4.73
f4d92416da98804b,3,640,0.0,683.44,16.88,15.47,0.0,395.0,0.0,24.0,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.2359,12.13
4798e823ada58fe9,9,2242,11.11,356.87,23.28,27.7,0.0,773.0,2.0,41.18,0,1,11.11,0,0,0,0.0,0.0,0.0,0.0,0.1566,4.65
a3a542074109b347,7,1941,0.0,213.29,22.26,31.53,1.0,725.0,1.0,37.84,0,0,14.29,0,0,0,0.0,0.0,0.0,0.0,0.1479,3.08
8adcbd525fab8d9b,18,4422,27.78,366.76,34.8,40.3,2.0,2071.0,6.0,20.75,4,1,16.67,1,0,0,0.0,0.0,100.0,4.0,0.1963,6.83
bd532e9a2b93870c,4,866,25.0,1201.39,10.39,20.79,0.0,327.0,0.0,42.86,1,0,25.0,1,0,0,0.0,0.0,100.0,29.0,0.1905,9.13
d7c3816669784109,18,5014,5.56,274.09,28.72,59.95,0.0,3051.0,3.0,22.73,0,1,5.56,0,0,0,0.0,0.0,0.0,0.0,0.2637,8.05
bf7ad5628363eec9,15,3887,6.67,486.93,18.75,46.77,2.0,1656.0,0.0,37.14,1,0,0.0,0,0,0,0.0,0.0,100.0,6.0,0.1996,7.25
4aa58269d0664b5b,11,2338,18.18,473.48,31.95,29.26,10.0,1045.0,3.0,57.14,2,0,18.18,1,0,0,0.0,0.0,100.0,1.0,0.192,6.21
669970f7feba8ecd,8,1972,37.5,1214.0,36.05,43.81,0.0,1332.0,6.0,31.82,0,3,0.0,1,2,2,100.0,50.0,0.0,0.0,0.2997,8.13
89839250eb25c9c1,3,900,0.0,22.0,48.0,82.0,0.0,475.0,0.0,0.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2533,0.0
792be9a24df82ed6,18,5008,33.33,584.78,21.21,34.5,4.0,2761.0,8.0,44.29,3,3,0.0,1,5,5,100.0,40.0,100.0,8.67,0.2436,8.19
6551c64fbcd1a467,14,3319,14.29,363.9,21.15,68.06,3.0,1580.0,3.0,38.46,0,2,21.43,0,0,0,0.0,0.0,0.0,0.0,0.1958,11.6
b8a85389d115e35a,9,1969,33.33,862.98,26.05,23.77,2.0,604.0,4.0,39.62,0,3,11.11,0,0,0,0.0,0.0,0.0,0.0,0.1788,4.49
24656ef4d605c96f,9,2167,22.22,138.72,19.94,29.49,3.0,1002.0,0.0,14.29,2,0,11.11,1,0,0,0.0,0.0,100.0,2.0,0.2164,7.32
1a2bf44edb8055b6,3,900,0.0,323.0,24.0,57.0,0.0,502.0,4.0,25.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2244,1.96
c7c39e2fb70248b3,5,1402,20.0,354.35,25.68,19.9,2.0,518.0,2.0,36.36,1,0,0.0,0,0,0,0.0,0.0,100.0,14.0,0.1626,6.55
f1d64ae34e088832,15,3768,33.33,316.0,43.47,64.01,6.0,1975.0,7.0,21.05,2,3,6.67,0,0,0,0.0,0.0,100.0,13.5,0.2564,7.81
5c637af9472ae7cc,5,1500,0.0,484.8,18.6,52.8,0.0,483.0,1.0,42.86,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.176,6.29
54f64b5e283b0ce7,9,1755,77.78,578.46,24.62,35.38,7.0,840.0,6.0,61.11,6,1,0.0,1,4,4,100.0,25.0,100.0,5.0,0.2308,13.65
c0badf3243907e59,10,2212,40.0,1034.27,18.72,16.27,0.0,635.0,5.0,55.32,1,3,10.0,0,0,0,0.0,0.0,100.0,45.0,0.1483,8.66
d802174b0c0c1f4e,15,3458,40.0,806.82,30.45,48.41,7.0,1299.0,0.0,22.73,6,0,0.0,0,3,3,100.0,66.67,83.33,8.0,0.1984,20.45
36b8f265bcd1b7a4,6,1373,33.33,667.3,19.01,42.61,1.0,452.0,1.0,57.14,1,1,16.67,1,0,0,0.0,0.0,100.0,2.0,0.1588,5.88
8f765fd5775a8873,6,1555,16.67,1439.42,32.99,28.94,3.0,688.0,1.0,34.48,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2334,4.66
093e1f5bb73850be,11,1782,63.64,2158.08,16.67,31.82,0.0,900.0,15.0,48.65,2,5,9.09,0,2,2,100.0,0.0,100.0,68.5,0.3171,20.65
a09ed60aa67a3f67,4,1155,25.0,949.09,32.73,24.16,0.0,328.0,2.0,41.18,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.142,4.44
60a42bf82447c919,7,1720,28.57,319.19,48.14,43.95,1.0,749.0,5.0,5.88,1,1,0.0,1,0,0,0.0,0.0,100.0,5.0,0.1878,9.73
1a31ef98efce7a79,11,2605,18.18,370.71,19.69,47.33,8.0,786.0,7.0,43.48,1,1,27.27,1,0,0,0.0,0.0,100.0,14.0,0.1566,5.64
c742287ed86a09bc,9,2344,11.11,477.26,8.83,44.92,0.0,955.0,1.0,14.04,0,1,22.22,0,0,0,0.0,0.0,0.0,0.0,0.1391,3.79
6e15f63b6c2e2c15,11,2414,36.36,212.88,17.9,42.13,3.0,1823.0,10.0,75.0,1,3,9.09,0,2,2,100.0,100.0,100.0,10.0,0.3111,15.33
3f4c3bc822bea45d,3,756,0.0,230.95,53.57,59.52,0.0,342.0,0.0,50.0,0,0,33.33,1,0,0,0.0,0.0,0.0,0.0,0.213,3.3
c68c68efaa5ca6ef,9,1755,33.33,401.03,36.41,78.97,3.0,592.0,1.0,0.0,3,0,22.22,0,0,0,0.0,0.0,66.67,5.0,0.204,12.24
8a1f3b5c526cd6e6,14,3450,28.57,125.74,49.04,60.78,7.0,2379.0,1.0,28.57,3,1,7.14,0,0,0,0.0,0.0,100.0,3.67,0.3391,12.5
077e3ace32b72be9,8,2023,12.5,286.95,26.25,66.73,0.0,729.0,1.0,0.0,1,0,12.5,0,0,0,0.0,0.0,100.0,49.0,0.2046,7.98
87c0b1c696ddfb43,9,2202,33.33,972.34,16.76,27.38,0.0,679.0,5.0,50.0,2,1,11.11,0,0,0,0.0,0.0,100.0,27.5,0.1644,7.57
40f3cb27fc7305a1,6,1081,16.67,1637.65,19.15,47.46,2.0,272.0,2.0,65.38,1,0,0.0,0,0,0,0.0,0.0,100.0,7.0,0.1545,6.33
e5549c82bfb5582d,11,2183,63.64,58.13,73.8,72.56,7.0,1058.0,2.0,50.0,7,0,9.09,1,5,5,100.0,0.0,71.43,5.0,0.301,46.22
b62d5280966b2460,3,625,66.67,774.72,25.92,24.48,0.0,134.0,4.0,42.86,0,2,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1264,5.93
e4ba58725825412d,6,1639,0.0,969.19,11.53,19.22,0.0,412.0,7.0,35.59,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1092,3.26
abb68e3c7ca128f2,3,900,0.0,486.0,35.0,68.0,0.0,418.0,1.0,75.0,0,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2656,2.22
fc169c387b4b465d,19,5440,15.79,658.62,21.84,61.38,1.0,2426.0,12.0,27.59,0,3,5.26,1,1,1,100.0,100.0,0.0,0.0,0.2193,6.98
d2cd7a69cc55e7ed,11,3090,9.09,459.61,34.37,42.52,0.0,1254.0,1.0,31.91,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.177,4.31
b9706f80d005036c,13,3847,7.69,878.48,11.23,18.95,0.0,1371.0,7.0,43.59,0,1,7.69,1,2,2,100.0,100.0,0.0,0.0,0.1471,6.35
150ff4cc642270b9,31,7963,41.94,186.94,45.1,100.93,12.0,7602.0,10.0,53.33,11,2,3.23,0,12,12,100.0,41.67,81.82,10.64,0.459,34.55
523fa774700d7d3f,24,6499,12.5,596.72,47.78,43.07,3.0,3700.0,9.0,24.83,0,3,12.5,1,0,0,0.0,0.0,0.0,0.0,0.2099,9.48
d910665038efc639,16,4159,12.5,823.61,12.55,15.36,0.0,1247.0,4.0,36.3,1,1,12.5,0,2,2,100.0,50.0,100.0,26.0,0.1183,6.04
a67f5afa8d6a1b80,15,2795,46.67,392.52,5.8,17.07,5.0,743.0,10.0,34.78,3,4,20.0,0,0,0,0.0,0.0,100.0,5.33,0.1034,3.69
60425d07ef4b91a7,9,2252,22.22,506.75,35.57,44.76,2.0,1422.0,3.0,45.24,1,1,0.0,1,0,0,0.0,0.0,100.0,19.0,0.2695,13.11
3920d0cc288f9b0d,5,1445,20.0,391.76,47.34,34.88,1.0,601.0,2.0,19.05,1,0,0.0,1,0,0,0.0,0.0,100.0,20.0,0.1813,4.1
2e5c2aa8e4ab9d82,11,2423,36.36,157.49,44.94,134.83,5.0,1496.0,0.0,50.0,4,0,9.09,1,0,0,0.0,0.0,100.0,5.25,0.3628,10.5
2f815ed5f8278ba6,2,282,100.0,3.19,3.19,19.15,2.0,87.0,0.0,0.0,2,0,0.0,1,0,0,0.0,0.0,50.0,1.0,0.1667,4.18
7acbb0972e75281a,17,5027,11.76,600.48,29.54,25.96,1.0,3005.0,8.0,45.16,0,2,0.0,1,3,3,100.0,100.0,0.0,0.0,0.2737,9.98
1e719d4b676dc19a,7,1592,71.43,146.98,9.61,15.26,3.0,265.0,3.0,28.57,3,2,14.29,0,0,0,0.0,0.0,66.67,1.67,0.0823,2.21
a01a62132460a98d,5,957,20.0,329.15,30.09,67.71,0.0,406.0,0.0,25.0,1,0,40.0,0,0,0,0.0,0.0,100.0,6.0,0.1964,19.55
70e1f8a821b72c8b,11,2353,45.45,665.15,13.0,14.53,4.0,526.0,10.0,52.38,2,3,18.18,0,0,0,0.0,0.0,100.0,3.5,0.1118,5.67
47b63240018d5d86,18,4304,27.78,708.25,18.61,40.15,6.0,2436.0,7.0,50.91,2,3,5.56,0,7,7,100.0,57.14,100.0,5.0,0.2356,6.29
f1b2aa7853d1ed6e,19,4737,26.32,1674.98,21.09,76.76,10.0,2719.0,2.0,44.06,4,1,5.26,1,9,9,100.0,66.67,100.0,12.5,0.2979,30.23
f1ab6f37492c630a,3,490,66.67,264.49,31.22,130.41,2.0,591.0,0.0,50.0,2,0,0.0,1,0,0,0.0,0.0,100.0,2.5,0.602,25.75
d8c7c61b176e3994,16,3936,37.5,126.91,15.32,12.58,11.0,1160.0,0.0,27.78,6,0,25.0,0,2,2,100.0,50.0,66.67,1.83,0.1174,4.05
eabf206b162b3b83,20,4394,45.0,271.6,14.95,26.83,1.0,914.0,15.0,19.28,3,6,25.0,0,0,0,0.0,0.0,100.0,18.67,0.0944,4.05
b6452706b373eea1,19,4188,42.11,489.11,28.37,15.26,2.0,1531.0,6.0,41.67,2,6,15.79,0,1,1,100.0,0.0,100.0,28.5,0.1791,10.4
8e382b585a92affe,7,1745,57.14,435.82,20.63,21.15,3.0,669.0,2.0,36.36,4,0,0.0,1,0,0,0.0,0.0,25.0,0.5,0.1788,5.99
e1d40e8782d80bc2,5,1340,20.0,584.33,53.73,46.34,0.0,495.0,2.0,27.27,1,0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1903,7.18
dda15dbfafb792df,4,1116,25.0,115.32,66.94,37.1,0.0,558.0,1.0,40.0,0,1,25.0,1,0,0,0.0,0.0,0.0,0.0,0.2581,7.45
881bf86d4cba8578,11,2589,36.36,586.79,28.16,49.02,2.0,1264.0,12.0,32.14,4,0,0.0,1,3,3,100.0,33.33,100.0,7.75,0.2715,12.23
5b03b61f9d90125e,5,885,60.0,634.58,31.53,49.83,3.0,406.0,1.0,46.67,3,0,0.0,1,0,0,0.0,0.0,66.67,2.67,0.2294,54.45
06e4245d16fc5315,6,1726,16.67,1001.16,23.46,24.51,1.0,417.0,1.0,46.94,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1327,4.0
8b1ed83b02303075,8,2186,12.5,332.25,21.0,51.46,2.0,1065.0,2.0,33.33,1,0,0.0,1,0,0,0.0,0.0,100.0,6.0,0.2342,5.73
46e2011d92463b7e,3,823,33.33,705.35,39.37,30.62,0.0,248.0,1.0,33.33,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.1507,7.42
5b86d491d63890c5,11,2894,18.18,737.35,18.97,50.38,5.0,935.0,0.0,51.85,2,0,0.0,0,0,0,0.0,0.0,100.0,2.5,0.1707,3.19
4bdedbdeedff7d1d,3,814,0.0,199.02,13.27,48.65,0.0,505.0,0.0,75.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.2752,8.32
b50a426a33da0012,14,3325,42.86,32.75,24.9,66.59,6.0,1702.0,3.0,42.86,6,0,7.14,0,2,2,100.0,50.0,66.67,3.67,0.3134,14.6
e8fe9c15d348e778,3,691,0.0,127.64,28.65,42.98,2.0,239.0,0.0,20.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.1708,3.39
4148802ae4a50768,6,1706,16.67,78.6,22.16,65.42,2.0,1248.0,1.0,0.0,0,1,0.0,1,0,0,0.0,0.0,0.0,0.0,0.2691,6.12
def8166ff24bd237,13,2900,53.85,307.55,22.66,36.0,5.0,1813.0,12.0,26.09,3,4,15.38,1,3,3,100.0,33.33,100.0,5.67,0.2369,8.19
578ef12674df1e6a,14,3911,28.57,62.13,40.73,33.37,3.0,2667.0,3.0,50.0,3,1,0.0,1,0,0,0.0,0.0,100.0,12.67,0.2723,7.04
40cb680ae1cd331f,5,1048,20.0,157.16,50.67,40.36,2.0,715.0,0.0,0.0,1,0,20.0,0,0,0,0.0,0.0,100.0,22.0,0.2691,6.83
